거래금액,거래유형,건축년도,년,대지면적,동리명,연면적,월,일,주택유형,중개사소재지,지번,법정동시군구코드,해제사유발생일,해제여부,시도명,시군구명,주소,법정동코드,법정동읍면동코드,lon,lat
115000,중개거래,2002,2022,224.0,매탄동,470.94,10,28,다가구,경기 수원영통구,1***,41117, , ,경기도,수원시 영통구,경기도 수원시 영통구 매탄동,4111710100.0,10100.0,127.040340286559,37.2704256011139
115000,중개거래,2001,2022,206.1,영통동,410.78,10,12,다가구,경기 수원영통구,1***,41117, , ,경기도,수원시 영통구,경기도 수원시 영통구 영통동,4111710500.0,10500.0,127.080545438494,37.2663467845114
290000,직거래,1993,2022,250.5,신흥동,1088.52,10,17,단독, ,5***,41131, , ,경기도,성남시 수정구,경기도 성남시 수정구 신흥동,4113110100.0,10100.0,127.141137377657,37.4431149209876
70000,중개거래,1989,2022,89.6,태평동,187.87,10,4,다가구,경기 성남수정구,6***,41131, , ,경기도,성남시 수정구,경기도 성남시 수정구 태평동,4113110200.0,10200.0,127.125991008174,37.440818231851
60000,중개거래,1992,2022,62.5,태평동,151.83,10,4,다가구,경기 성남수정구,5***,41131, , ,경기도,성남시 수정구,경기도 성남시 수정구 태평동,4113110200.0,10200.0,127.125991008174,37.440818231851
50000,중개거래,1985,2022,61.5,태평동,102.51,10,4,다가구,경기 성남수정구,6***,41131, , ,경기도,성남시 수정구,경기도 성남시 수정구 태평동,4113110200.0,10200.0,127.125991008174,37.440818231851
45000,중개거래,1996,2022,65.5,태평동,125.32,10,8,다가구,경기 성남수정구,1***,41131, , ,경기도,성남시 수정구,경기도 성남시 수정구 태평동,4113110200.0,10200.0,127.125991008174,37.440818231851
82900,중개거래,1984,2022,101.5,태평동,126.54,10,13,다가구,경기 성남수정구,7***,41131, , ,경기도,성남시 수정구,경기도 성남시 수정구 태평동,4113110200.0,10200.0,127.125991008174,37.440818231851
115000,중개거래,1993,2022,107.0,태평동,252.9,10,20,다가구,경기 성남수정구,7***,41131, , ,경기도,성남시 수정구,경기도 성남시 수정구 태평동,4113110200.0,10200.0,127.125991008174,37.440818231851
3925,직거래,1992,2022,66.1,수진동,119.84,10,23,다가구, ,8**,41131, , ,경기도,성남시 수정구,경기도 성남시 수정구 수진동,4113110300.0,10300.0,127.139027108809,37.4385763091098
62000,중개거래,1990,2022,65.1,수진동,111.87,10,27,다가구,경기 성남수정구,1***,41131, , ,경기도,성남시 수정구,경기도 성남시 수정구 수진동,4113110300.0,10300.0,127.139027108809,37.4385763091098
62000,중개거래,1988,2022,68.1,수진동,85.86,10,27,다가구,"경기 성남수정구, 경기 성남중원구",2***,41131, , ,경기도,성남시 수정구,경기도 성남시 수정구 수진동,4113110300.0,10300.0,127.139027108809,37.4385763091098
264400,중개거래,1970,2022,218.2,의정부동,172.7,10,3,단독,경기 양주시,1**,41150, , ,경기도,의정부시,경기도 의정부시 의정부동,4115010100.0,10100.0,127.034033667251,37.7346401263969
147000,중개거래,1996,2022,360.3,의정부동,577.8,10,6,다가구,경기 의정부시,4**,41150,22.10.31,O,경기도,의정부시,경기도 의정부시 의정부동,4115010100.0,10100.0,127.034033667251,37.7346401263969
147000,중개거래,1996,2022,360.3,의정부동,577.8,10,6,다가구,경기 의정부시,4**,41150, , ,경기도,의정부시,경기도 의정부시 의정부동,4115010100.0,10100.0,127.034033667251,37.7346401263969
105000,중개거래,1997,2022,258.6,의정부동,459.42,10,6,다가구,경기 의정부시,4**,41150,22.11.01,O,경기도,의정부시,경기도 의정부시 의정부동,4115010100.0,10100.0,127.034033667251,37.7346401263969
105000,중개거래,1997,2022,258.6,의정부동,459.42,10,6,다가구,경기 의정부시,4**,41150, , ,경기도,의정부시,경기도 의정부시 의정부동,4115010100.0,10100.0,127.034033667251,37.7346401263969
6000,중개거래,1975,2022,34.04,의정부동,26.81,10,14,단독,경기 의정부시,3**,41150, , ,경기도,의정부시,경기도 의정부시 의정부동,4115010100.0,10100.0,127.034033667251,37.7346401263969
66000,중개거래,1972,2022,104.0,용현동,28.79,10,31,단독,경기 수원권선구,2**,41150, , ,경기도,의정부시,경기도 의정부시 용현동,4115010500.0,10500.0,127.079978282419,37.7338683010295
23000,중개거래,1989,2022,112.8,가능동,193.53,10,9,단독,경기 의정부시,7**,41150, , ,경기도,의정부시,경기도 의정부시 가능동,4115011000.0,11000.0,127.038616105186,37.7506435264154
22800,직거래,1983,2022,141.5,가능동,153.04,10,20,단독, ,6**,41150, , ,경기도,의정부시,경기도 의정부시 가능동,4115011000.0,11000.0,127.038616105186,37.7506435264154
19500,중개거래,1988,2022,93.2,가능동,151.33,10,31,단독,경기 의정부시,6**,41150, , ,경기도,의정부시,경기도 의정부시 가능동,4115011000.0,11000.0,127.038616105186,37.7506435264154
18000,직거래,1982,2022,134.4,안양동,146.78,10,7,단독, ,5**,41171, , ,경기도,안양시 만안구,경기도 안양시 만안구 안양동,4117110100.0,10100.0,126.915649986285,37.3861273838989
36000,중개거래,2003,2022,75.9,안양동,89.31,10,15,단독,경기 안양만안구,8**,41171, , ,경기도,안양시 만안구,경기도 안양시 만안구 안양동,4117110100.0,10100.0,126.915649986285,37.3861273838989
130000,중개거래,1978,2022,211.4,안양동,186.64,10,20,단독,경기 안양만안구,5**,41171, , ,경기도,안양시 만안구,경기도 안양시 만안구 안양동,4117110100.0,10100.0,126.915649986285,37.3861273838989
42000,직거래,1984,2022,83.9,관양동,121.96,10,28,단독, ,1***,41173, , ,경기도,안양시 동안구,경기도 안양시 동안구 관양동,4117310200.0,10200.0,126.964638772038,37.4047456704889
52500,중개거래,1975,2022,175.0,원미동,66.78,10,3,단독,경기 부천시,1**,41190, , ,경기도,부천시,경기도 부천시 원미동,4119010100.0,10100.0,126.78847467442,37.4945152063199
431000,중개거래,2002,2022,522.7,춘의동,1071.6,10,15,다가구,경기 부천시,1**,41190, , ,경기도,부천시,경기도 부천시 춘의동,4119010300.0,10300.0,126.785904754648,37.5026880955635
70000,중개거래,1985,2022,132.1,춘의동,188.33,10,15,단독,경기 부천시,1**,41190, , ,경기도,부천시,경기도 부천시 춘의동,4119010300.0,10300.0,126.785904754648,37.5026880955635
75900,직거래,1980,2022,166.8,소사동,164.1,10,17,단독, ,3*,41190, , ,경기도,부천시,경기도 부천시 소사동,4119010600.0,10600.0,126.794618231381,37.4858944080461
50000,중개거래,1967,2022,112.0,소사동,43.64,10,24,단독,경기 부천시,7*,41190, , ,경기도,부천시,경기도 부천시 소사동,4119010600.0,10600.0,126.794618231381,37.4858944080461
42200,중개거래,1983,2022,142.4,소사본동,127.08,10,15,단독,경기 부천시,1**,41190, , ,경기도,부천시,경기도 부천시 소사본동,4119011000.0,11000.0,126.794657224748,37.4732983877814
50000,중개거래,1936,2022,130.7,심곡본동,99.17,10,5,단독,경기 부천시,5**,41190, , ,경기도,부천시,경기도 부천시 심곡본동,4119011100.0,11100.0,126.780047593719,37.4807252331302
76500,중개거래,1991,2022,179.9,여월동,204.39,10,17,단독,경기 부천시,*,41190, , ,경기도,부천시,경기도 부천시 여월동,4119011800.0,11800.0,126.798213723457,37.5128190218346
100000,중개거래,1990,2022,181.4,여월동,205.74,10,17,단독,경기 부천시,*,41190, , ,경기도,부천시,경기도 부천시 여월동,4119011800.0,11800.0,126.798213723457,37.5128190218346
84000,중개거래,1994,2022,199.4,고강동,308.27,10,17,다가구,경기 부천시,3**,41190, , ,경기도,부천시,경기도 부천시 고강동,4119012100.0,12100.0,126.812115826118,37.5295501272999
85000,중개거래,1994,2022,199.4,고강동,309.32,10,17,다가구,경기 부천시,3**,41190, , ,경기도,부천시,경기도 부천시 고강동,4119012100.0,12100.0,126.812115826118,37.5295501272999
78000,중개거래,1994,2022,199.5,고강동,282.26,10,17,다가구,경기 부천시,3**,41190, , ,경기도,부천시,경기도 부천시 고강동,4119012100.0,12100.0,126.812115826118,37.5295501272999
120000,중개거래,1998,2022,205.3,삼정동,187.25,10,4,단독,경기 부천시,3**,41190, , ,경기도,부천시,경기도 부천시 삼정동,4119012300.0,12300.0,126.767154981449,37.5241721607675
190000,중개거래,1973,2022,202.6,광명동,184.0,10,17,단독,경기 광명시,1**,41210, , ,경기도,광명시,경기도 광명시 광명동,4121010100.0,10100.0,126.862684820612,37.4886276698915
18000,직거래,1983,2022,141.6,서정동,161.23,10,4,단독, ,8**,41220, , ,경기도,평택시,경기도 평택시 서정동,4122010100.0,10100.0,127.054711085274,37.0677686141954
14500,직거래,1982,2022,158.0,서정동,82.57,10,4,단독, ,5**,41220, , ,경기도,평택시,경기도 평택시 서정동,4122010100.0,10100.0,127.054711085274,37.0677686141954
73500,중개거래,2005,2022,199.0,서정동,417.31,10,20,다가구,경기 평택시,5**,41220, , ,경기도,평택시,경기도 평택시 서정동,4122010100.0,10100.0,127.054711085274,37.0677686141954
64300,직거래,0,2022,364.0,가재동,111.7,10,4,단독, ,4**,41220, , ,경기도,평택시,경기도 평택시 가재동,4122010700.0,10700.0,127.082478213738,37.0449553961215
34000,직거래,1984,2022,135.0,지산동,122.34,10,6,단독, ,8**,41220, , ,경기도,평택시,경기도 평택시 지산동,4122011000.0,11000.0,127.057583461173,37.0774051123929
13000,직거래,1985,2022,98.0,신장동,88.95,10,1,다가구, ,2**,41220, , ,경기도,평택시,경기도 평택시 신장동,4122011200.0,11200.0,127.051097700349,37.0854023760527
17500,직거래,1981,2022,131.0,신장동,70.29,10,12,단독, ,2**,41220, , ,경기도,평택시,경기도 평택시 신장동,4122011200.0,11200.0,127.051097700349,37.0854023760527
12200,중개거래,0,2022,66.0,신장동,38.1,10,26,단독,경기 평택시,2**,41220, , ,경기도,평택시,경기도 평택시 신장동,4122011200.0,11200.0,127.051097700349,37.0854023760527
111100,직거래,2006,2022,244.9,평택동,136.74,10,31,단독, ,2*,41220, , ,경기도,평택시,경기도 평택시 평택동,4122011300.0,11300.0,127.085861850038,36.991082866366
48000,직거래,1976,2022,49.9,통복동,121.38,10,20,단독, ,9*,41220, , ,경기도,평택시,경기도 평택시 통복동,4122011400.0,11400.0,127.087288337454,37.0008027064575
20800,중개거래,1985,2022,148.8,합정동,75.51,10,12,단독,경기 평택시,8**,41220, , ,경기도,평택시,경기도 평택시 합정동,4122011700.0,11700.0,127.099061077826,36.9860841859558
24000,중개거래,2005,2022,133.0,비전동,72.48,10,7,단독,경기 평택시,2**,41220, , ,경기도,평택시,경기도 평택시 비전동,4122011800.0,11800.0,127.095251177566,37.0006091586062
28500,직거래,1984,2022,157.3,비전동,133.1,10,31,다가구, ,7**,41220, , ,경기도,평택시,경기도 평택시 비전동,4122011800.0,11800.0,127.095251177566,37.0006091586062
140000,직거래,2015,2022,325.0,동삭동,573.65,10,11,다가구, ,6**,41220, , ,경기도,평택시,경기도 평택시 동삭동,4122011900.0,11900.0,127.097667874173,37.0138927319359
30000,중개거래,1992,2022,333.0,신대동,151.18,10,6,단독,경기 평택시,3**,41220, , ,경기도,평택시,경기도 평택시 신대동,4122012200.0,12200.0,127.063913951298,36.9984964060501
109318,중개거래,2018,2022,570.0,신대동,568.18,10,11,다가구,경기 평택시,1**,41220, , ,경기도,평택시,경기도 평택시 신대동,4122012200.0,12200.0,127.063913951298,36.9984964060501
57000,중개거래,2017,2022,220.1,죽백동,99.98,10,28,단독,경기 평택시,7**,41220, , ,경기도,평택시,경기도 평택시 죽백동,4122012700.0,12700.0,127.123566706371,37.0061193026284
61828,직거래,2019,2022,403.0,팽성읍 노와리,267.77,10,17,단독, ,2**,41220, , ,경기도,평택시,경기도 평택시 팽성읍 노와리,4122025024.0,25024.0,127.091580855252,36.9528184658986
51541,중개거래,2012,2022,435.0,팽성읍 근내리,378.34,10,4,다가구,경기 평택시,1**,41220,22.10.20,O,경기도,평택시,경기도 평택시 팽성읍 근내리,4122025029.0,25029.0,127.051027331761,36.9735678371113
47000,중개거래,2012,2022,435.0,팽성읍 근내리,378.34,10,4,다가구,경기 평택시,1**,41220,22.10.05,O,경기도,평택시,경기도 평택시 팽성읍 근내리,4122025029.0,25029.0,127.051027331761,36.9735678371113
119000,직거래,2017,2022,649.0,팽성읍 원정리,648.62,10,24,다가구, ,7*,41220, , ,경기도,평택시,경기도 평택시 팽성읍 원정리,4122025031.0,25031.0,127.039640773009,36.976005117437
220000,중개거래,2022,2022,417.3,안중읍 안중리,658.37,10,25,다가구,경기 평택시,4**,41220, , ,경기도,평택시,경기도 평택시 안중읍 안중리,4122025321.0,25321.0,126.935128129221,36.9888110441326
32000,중개거래,0,2022,530.0,안중읍 용성리,66.08,10,6,단독,경기 평택시,2**,41220, , ,경기도,평택시,경기도 평택시 안중읍 용성리,4122025326.0,25326.0,126.942682217485,37.0112518802721
59400,직거래,2022,2022,306.0,안중읍 덕우리,162.89,10,5,단독, ,3**,41220, , ,경기도,평택시,경기도 평택시 안중읍 덕우리,4122025327.0,25327.0,126.918189435837,37.0093921115673
35000,중개거래,1994,2022,660.0,포승읍 내기리,139.32,10,7,단독,경기 평택시,1**,41220,22.11.10,O,경기도,평택시,경기도 평택시 포승읍 내기리,4122025621.0,25621.0,126.862195023176,36.9766778597126
18000,중개거래,1993,2022,312.0,포승읍 원정리,80.6,10,5,단독,경기 평택시,8*,41220, , ,경기도,평택시,경기도 평택시 포승읍 원정리,4122025623.0,25623.0,126.815921358108,36.9960641119595
79950,중개거래,2010,2022,481.0,포승읍 원정리,478.56,10,6,다가구,경기 평택시,3**,41220, , ,경기도,평택시,경기도 평택시 포승읍 원정리,4122025623.0,25623.0,126.815921358108,36.9960641119595
15000,중개거래,1993,2022,346.0,포승읍 석정리,127.1,10,8,단독,경기 평택시,3*,41220, , ,경기도,평택시,경기도 평택시 포승읍 석정리,4122025628.0,25628.0,126.878000641191,36.9955638507868
22500,중개거래,1993,2022,511.0,포승읍 석정리,127.1,10,8,단독,경기 평택시,3*,41220, , ,경기도,평택시,경기도 평택시 포승읍 석정리,4122025628.0,25628.0,126.878000641191,36.9955638507868
63000,직거래,0,2022,833.0,청북읍 고렴리,212.2,10,5,단독, ,6**,41220, , ,경기도,평택시,경기도 평택시 청북읍 고렴리,4122025932.0,25932.0,126.925181606585,37.0562707605431
25000,중개거래,2000,2022,555.0,서탄면 장등리,118.62,10,7,단독,경기 평택시,6**,41220, , ,경기도,평택시,경기도 평택시 서탄면 장등리,4122032028.0,32028.0,127.026479059462,37.0823864380862
11160,중개거래,2004,2022,264.0,서탄면 금각리,94.12,10,21,단독,경기 평택시,3**,41220, , ,경기도,평택시,경기도 평택시 서탄면 금각리,4122032029.0,32029.0,127.005200336104,37.0808574609548
20440,직거래,0,2022,250.0,오성면 신리,150.02,10,20,단독, ,3*,41220, , ,경기도,평택시,경기도 평택시 오성면 신리,4122034023.0,34023.0,127.014143673717,37.0092212266167
83000,중개거래,2019,2022,197.3,송내동,271.44,10,17,다가구,경기 동두천시,6**,41250, , ,경기도,동두천시,경기도 동두천시 송내동,4125010100.0,10100.0,127.069386418641,37.8787600388411
12500,직거래,2004,2022,168.0,생연동,156.54,10,11,단독, ,3**,41250, , ,경기도,동두천시,경기도 동두천시 생연동,4125010300.0,10300.0,127.065583509011,37.9073618412166
10000,직거래,1954,2022,175.0,생연동,44.23,10,19,단독, ,5**,41250, , ,경기도,동두천시,경기도 동두천시 생연동,4125010300.0,10300.0,127.065583509011,37.9073618412166
11100,중개거래,1976,2022,117.0,보산동,62.64,10,28,단독,경기 동두천시,3**,41250, , ,경기도,동두천시,경기도 동두천시 보산동,4125010600.0,10600.0,127.061284747582,37.9177069813311
72000,중개거래,1995,2022,265.7,일동,564.57,10,12,다가구,경기 안산상록구,5**,41271, , ,경기도,안산시 상록구,경기도 안산시 상록구 일동,4127110100.0,10100.0,126.866154804189,37.3102980036071
