거래금액,거래유형,건축년도,전용면적,법정동,법정동코드,아파트,층,년,월,일,시도명,시군구명,동리명,lon,lat
27000,중개거래,2002,120.2525, 옥암동,4611016400,우미오션빌,13,2022,10,3,전라남도,목포시,,126.429794509856,34.8102423965303
10500,중개거래,1996,59.97, 옥암동,4611016400,하당초원2,13,2022,10,4,전라남도,목포시,,126.429794509856,34.8102423965303
29000,중개거래,2009,84.7094, 옥암동,4611016400,골드클래스,6,2022,10,4,전라남도,목포시,,126.429794509856,34.8102423965303
13600,중개거래,1994,59.94, 옥암동,4611016400,우미2,15,2022,10,5,전라남도,목포시,,126.429794509856,34.8102423965303
19500,중개거래,2007,84.9106, 옥암동,4611016400,부영애시앙1차,11,2022,10,5,전라남도,목포시,,126.429794509856,34.8102423965303
13500,중개거래,1994,59.94, 옥암동,4611016400,우미2,4,2022,10,6,전라남도,목포시,,126.429794509856,34.8102423965303
11500,중개거래,1995,59.55, 옥암동,4611016400,하당금호1,10,2022,10,8,전라남도,목포시,,126.429794509856,34.8102423965303
28600,중개거래,2014,84.8534, 옥암동,4611016400,근화옥암베아채,15,2022,10,8,전라남도,목포시,,126.429794509856,34.8102423965303
29300,중개거래,2013,84.99, 옥암동,4611016400,코아루천년가,2,2022,10,8,전라남도,목포시,,126.429794509856,34.8102423965303
16000,중개거래,2001,59.3897, 옥암동,4611016400,우미블루빌,8,2022,10,12,전라남도,목포시,,126.429794509856,34.8102423965303
25000,중개거래,2012,84.99, 옥암동,4611016400,옥암영신펠리시아,2,2022,10,12,전라남도,목포시,,126.429794509856,34.8102423965303
20000,중개거래,2007,84.9106, 옥암동,4611016400,부영애시앙,10,2022,10,12,전라남도,목포시,,126.429794509856,34.8102423965303
19000,직거래,2007,84.9106, 옥암동,4611016400,부영애시앙1차,2,2022,10,12,전라남도,목포시,,126.429794509856,34.8102423965303
16000,중개거래,2001,59.3897, 옥암동,4611016400,우미블루빌,8,2022,10,12,전라남도,목포시,,126.429794509856,34.8102423965303
21100,중개거래,2007,84.9252, 옥암동,4611016400,코아루,2,2022,10,13,전라남도,목포시,,126.429794509856,34.8102423965303
14800,중개거래,2001,59.3897, 옥암동,4611016400,우미블루빌,15,2022,10,14,전라남도,목포시,,126.429794509856,34.8102423965303
18000,중개거래,2007,84.6499, 옥암동,4611016400,부영애시앙1차,14,2022,10,14,전라남도,목포시,,126.429794509856,34.8102423965303
18500,중개거래,2002,84.9795, 옥암동,4611016400,우미오션빌,7,2022,10,14,전라남도,목포시,,126.429794509856,34.8102423965303
8800,중개거래,1994,49.56, 옥암동,4611016400,우미2,11,2022,10,15,전라남도,목포시,,126.429794509856,34.8102423965303
19200,중개거래,2007,84.9106, 옥암동,4611016400,부영애시앙,3,2022,10,16,전라남도,목포시,,126.429794509856,34.8102423965303
20000,중개거래,2007,84.9106, 옥암동,4611016400,부영애시앙,5,2022,10,16,전라남도,목포시,,126.429794509856,34.8102423965303
16000,중개거래,2001,59.3897, 옥암동,4611016400,우미블루빌,8,2022,10,17,전라남도,목포시,,126.429794509856,34.8102423965303
16700,중개거래,2003,80.7892, 옥암동,4611016400,제일6차풍경채,2,2022,10,17,전라남도,목포시,,126.429794509856,34.8102423965303
18800,중개거래,2001,84.3601, 옥암동,4611016400,우미블루빌,15,2022,10,18,전라남도,목포시,,126.429794509856,34.8102423965303
10500,직거래,1995,59.55, 옥암동,4611016400,하당금호1,1,2022,10,19,전라남도,목포시,,126.429794509856,34.8102423965303
9600,중개거래,1993,60.0, 옥암동,4611016400,우미1,4,2022,10,22,전라남도,목포시,,126.429794509856,34.8102423965303
18000,중개거래,2003,59.9972, 옥암동,4611016400,제일6차풍경채,7,2022,10,23,전라남도,목포시,,126.429794509856,34.8102423965303
49000,중개거래,2008,130.49, 옥암동,4611016400,한라비발디,16,2022,10,25,전라남도,목포시,,126.429794509856,34.8102423965303
13200,중개거래,1996,84.99, 옥암동,4611016400,하당금호2,7,2022,10,26,전라남도,목포시,,126.429794509856,34.8102423965303
22000,중개거래,2007,84.9777, 옥암동,4611016400,푸르지오,6,2022,10,27,전라남도,목포시,,126.429794509856,34.8102423965303
19000,중개거래,2002,84.9597, 옥암동,4611016400,제일하이빌2,4,2022,10,30,전라남도,목포시,,126.429794509856,34.8102423965303
21500,중개거래,2007,84.8886, 옥암동,4611016400,코아루,14,2022,10,31,전라남도,목포시,,126.429794509856,34.8102423965303
13000,중개거래,1999,59.94, 고소동,4613010500,한신,1,2022,10,24,전라남도,여수시,,127.742073727083,34.7395156054082
11000,직거래,2000,59.97, 봉강동,4613011400,해태동백타운,8,2022,10,5,전라남도,여수시,,127.71919301137,34.7422921543346
17000,직거래,2002,59.683, 남산동,4613011600,남산비치,5,2022,10,11,전라남도,여수시,,127.730158366432,34.7350481875316
5000,중개거래,1989,58.88, 국동,4613011700,중앙하이츠,1,2022,10,2,전라남도,여수시,,127.719327029178,34.7300359620593
13900,중개거래,1981,41.99, 국동,4613011700,국동주공,2,2022,10,3,전라남도,여수시,,127.719327029178,34.7300359620593
11700,중개거래,1996,59.95, 국동,4613011700,라인1,12,2022,10,4,전라남도,여수시,,127.719327029178,34.7300359620593
42800,중개거래,2013,133.9034, 국동,4613011700,서희스타힐스,10,2022,10,4,전라남도,여수시,,127.719327029178,34.7300359620593
5200,직거래,1989,51.75, 국동,4613011700,중앙하이츠,2,2022,10,4,전라남도,여수시,,127.719327029178,34.7300359620593
11700,중개거래,1996,59.95, 국동,4613011700,라인1,12,2022,10,4,전라남도,여수시,,127.719327029178,34.7300359620593
10000,직거래,1997,59.95, 국동,4613011700,라인2,2,2022,10,6,전라남도,여수시,,127.719327029178,34.7300359620593
24000,직거래,2013,59.8304, 국동,4613011700,서희스타힐스,10,2022,10,7,전라남도,여수시,,127.719327029178,34.7300359620593
8400,중개거래,1992,59.94, 국동,4613011700,귀인,5,2022,10,8,전라남도,여수시,,127.719327029178,34.7300359620593
11500,직거래,1996,59.946, 국동,4613011700,국동경남,3,2022,10,12,전라남도,여수시,,127.719327029178,34.7300359620593
6000,중개거래,1989,51.75, 국동,4613011700,중앙하이츠,3,2022,10,15,전라남도,여수시,,127.719327029178,34.7300359620593
10000,중개거래,1996,59.95, 국동,4613011700,라인1,2,2022,10,17,전라남도,여수시,,127.719327029178,34.7300359620593
11900,직거래,1996,59.95, 국동,4613011700,라인1,2,2022,10,18,전라남도,여수시,,127.719327029178,34.7300359620593
31000,중개거래,2013,84.8092, 국동,4613011700,서희스타힐스,23,2022,10,21,전라남도,여수시,,127.719327029178,34.7300359620593
16800,중개거래,1992,84.6, 신월동,4613011800,금호타운,9,2022,10,11,전라남도,여수시,,127.69934305659,34.7327303373413
26500,중개거래,2006,84.9551, 신월동,4613011800,코아루,15,2022,10,17,전라남도,여수시,,127.69934305659,34.7327303373413
14000,중개거래,1993,74.54, 신월동,4613011800,대주,2,2022,10,21,전라남도,여수시,,127.69934305659,34.7327303373413
27600,중개거래,2006,84.9551, 신월동,4613011800,코아루,15,2022,10,24,전라남도,여수시,,127.69934305659,34.7327303373413
19000,중개거래,1993,84.99, 신월동,4613011800,대주,7,2022,10,28,전라남도,여수시,,127.69934305659,34.7327303373413
20000,중개거래,1991,84.94, 여서동,4613011900,현대건설,8,2022,10,3,전라남도,여수시,,127.708842947025,34.7507069783164
9000,직거래,1991,48.52, 여서동,4613011900,현대건설,5,2022,10,4,전라남도,여수시,,127.708842947025,34.7507069783164
15600,직거래,1991,84.98, 여서동,4613011900,현대산업,4,2022,10,5,전라남도,여수시,,127.708842947025,34.7507069783164
16500,중개거래,1989,84.79, 여서동,4613011900,여서동금호,7,2022,10,6,전라남도,여수시,,127.708842947025,34.7507069783164
12300,직거래,1992,73.844, 여서동,4613011900,경남2차,11,2022,10,12,전라남도,여수시,,127.708842947025,34.7507069783164
25000,중개거래,1989,119.77, 여서동,4613011900,여서동금호,9,2022,10,17,전라남도,여수시,,127.708842947025,34.7507069783164
14100,직거래,1991,74.365, 여서동,4613011900,현대건설,15,2022,10,17,전라남도,여수시,,127.708842947025,34.7507069783164
20300,중개거래,1991,84.94, 여서동,4613011900,현대건설,7,2022,10,18,전라남도,여수시,,127.708842947025,34.7507069783164
13900,중개거래,1994,74.7, 문수동,4613012000,원앙파크맨션,15,2022,10,5,전라남도,여수시,,127.702738106735,34.7545750972767
11900,중개거래,2002,49.9528, 문수동,4613012000,문수그린아파트,12,2022,10,6,전라남도,여수시,,127.702738106735,34.7545750972767
17000,중개거래,1991,84.96, 문수동,4613012000,흥화,3,2022,10,7,전라남도,여수시,,127.702738106735,34.7545750972767
45800,중개거래,2020,81.7207, 문수동,4613012000,대성베르힐,9,2022,10,11,전라남도,여수시,,127.702738106735,34.7545750972767
17500,중개거래,1994,84.99, 문수동,4613012000,원앙파크맨션,15,2022,10,15,전라남도,여수시,,127.702738106735,34.7545750972767
14500,중개거래,1994,74.7, 문수동,4613012000,원앙파크맨션,5,2022,10,18,전라남도,여수시,,127.702738106735,34.7545750972767
12000,중개거래,2002,49.9528, 문수동,4613012000,문수그린아파트,10,2022,10,26,전라남도,여수시,,127.702738106735,34.7545750972767
6500,직거래,1987,59.94, 오림동,4613012100,부영3,5,2022,10,5,전라남도,여수시,,127.716122657473,34.7605472808045
7400,중개거래,1987,59.94, 오림동,4613012100,부영3,5,2022,10,12,전라남도,여수시,,127.716122657473,34.7605472808045
7400,중개거래,1987,54.81, 오림동,4613012100,부영3,4,2022,10,14,전라남도,여수시,,127.716122657473,34.7605472808045
11000,직거래,1994,56.04, 미평동,4613012200,선경,7,2022,10,1,전라남도,여수시,,127.704393534701,34.7689445828505
12000,중개거래,1995,59.4, 미평동,4613012200,선경3,10,2022,10,6,전라남도,여수시,,127.704393534701,34.7689445828505
6900,중개거래,1992,44.94, 미평동,4613012200,미평주공2단지,5,2022,10,13,전라남도,여수시,,127.704393534701,34.7689445828505
11600,중개거래,1995,59.4, 미평동,4613012200,선경3,11,2022,10,14,전라남도,여수시,,127.704393534701,34.7689445828505
7500,중개거래,1992,44.94, 미평동,4613012200,미평주공2단지,2,2022,10,17,전라남도,여수시,,127.704393534701,34.7689445828505
12300,중개거래,1995,59.4, 미평동,4613012200,선경3,4,2022,10,20,전라남도,여수시,,127.704393534701,34.7689445828505
6100,중개거래,1992,38.64, 미평동,4613012200,미평주공2단지,11,2022,10,28,전라남도,여수시,,127.704393534701,34.7689445828505
7000,중개거래,1992,38.64, 미평동,4613012200,미평주공2단지,13,2022,10,30,전라남도,여수시,,127.704393534701,34.7689445828505
6800,중개거래,1992,38.64, 미평동,4613012200,미평주공2단지,5,2022,10,31,전라남도,여수시,,127.704393534701,34.7689445828505
13800,중개거래,1990,84.95, 둔덕동,4613012300,중앙하이츠,7,2022,10,5,전라남도,여수시,,127.694583187836,34.7693326597122
15000,중개거래,1990,84.95, 둔덕동,4613012300,중앙하이츠,7,2022,10,5,전라남도,여수시,,127.694583187836,34.7693326597122
10000,중개거래,1995,59.99, 둔덕동,4613012300,한려주공,2,2022,10,9,전라남도,여수시,,127.694583187836,34.7693326597122
32000,직거래,2006,116.0619, 둔덕동,4613012300,라온유,9,2022,10,19,전라남도,여수시,,127.694583187836,34.7693326597122
13800,중개거래,1995,59.99, 둔덕동,4613012300,한려주공,15,2022,10,21,전라남도,여수시,,127.694583187836,34.7693326597122
18600,직거래,1983,68.87, 덕충동,4613012600,주공,1,2022,10,12,전라남도,여수시,,127.741274487447,34.7576132560783
15900,직거래,1983,68.87, 덕충동,4613012600,주공,3,2022,10,17,전라남도,여수시,,127.741274487447,34.7576132560783
22900,중개거래,2012,59.4, 덕충동,4613012600,엑스포힐스테이트2단지,2,2022,10,17,전라남도,여수시,,127.741274487447,34.7576132560783
32800,중개거래,2012,84.78, 덕충동,4613012600,엑스포힐스테이트1단지,15,2022,10,29,전라남도,여수시,,127.741274487447,34.7576132560783
21500,중개거래,2012,59.38, 덕충동,4613012600,엑스포힐스테이트2단지,4,2022,10,31,전라남도,여수시,,127.741274487447,34.7576132560783
30000,중개거래,2008,84.5752, 학동,4613012800,신동아파밀리에,10,2022,10,7,전라남도,여수시,,127.662412431808,34.7612659650466
29000,중개거래,2008,84.5752, 학동,4613012800,신동아파밀리에,3,2022,10,7,전라남도,여수시,,127.662412431808,34.7612659650466
24300,중개거래,2005,84.8246, 학동,4613012800,부영1차,9,2022,10,14,전라남도,여수시,,127.662412431808,34.7612659650466
28500,중개거래,2008,84.5752, 학동,4613012800,신동아파밀리에,4,2022,10,15,전라남도,여수시,,127.662412431808,34.7612659650466
6800,중개거래,2008,34.41, 학동,4613012800,더모스트라이프,6,2022,10,25,전라남도,여수시,,127.662412431808,34.7612659650466
33000,중개거래,2008,84.5752, 학동,4613012800,신동아파밀리에,18,2022,10,25,전라남도,여수시,,127.662412431808,34.7612659650466
19250,중개거래,2008,59.5923, 학동,4613012800,신동아파밀리에,3,2022,10,28,전라남도,여수시,,127.662412431808,34.7612659650466
35500,중개거래,2008,84.5752, 학동,4613012800,신동아파밀리에,17,2022,10,28,전라남도,여수시,,127.662412431808,34.7612659650466
25500,중개거래,2004,84.8246, 안산동,4613013000,부영5차,16,2022,10,1,전라남도,여수시,,127.650167224753,34.7552673543936
30000,직거래,2004,84.8246, 안산동,4613013000,부영5차,17,2022,10,12,전라남도,여수시,,127.650167224753,34.7552673543936
10000,중개거래,1988,60.0, 안산동,4613013000,부영2,6,2022,10,17,전라남도,여수시,,127.650167224753,34.7552673543936
37000,직거래,2006,129.3991, 안산동,4613013000,우미린,15,2022,10,19,전라남도,여수시,,127.650167224753,34.7552673543936
16200,중개거래,2002,73.581, 소호동,4613013100,"여수주은금호2,3단지",6,2022,10,6,전라남도,여수시,,127.640627580869,34.7390566391592
12900,중개거래,2002,64.016, 소호동,4613013100,"여수주은금호2,3단지",14,2022,10,12,전라남도,여수시,,127.640627580869,34.7390566391592
15500,중개거래,1992,84.87, 소호동,4613013100,금호(소호),12,2022,10,15,전라남도,여수시,,127.640627580869,34.7390566391592
11000,중개거래,2002,64.016, 소호동,4613013100,"여수주은금호2,3단지",8,2022,10,17,전라남도,여수시,,127.640627580869,34.7390566391592
13700,중개거래,2002,64.016, 소호동,4613013100,"여수주은금호2,3단지",12,2022,10,20,전라남도,여수시,,127.640627580869,34.7390566391592
14500,중개거래,1991,84.985, 신기동,4613013300,신화,14,2022,10,25,전라남도,여수시,,127.673390911413,34.7584835251092
12300,중개거래,1991,76.459, 신기동,4613013300,신화,10,2022,10,29,전라남도,여수시,,127.673390911413,34.7584835251092
30700,중개거래,2010,59.911, 웅천동,4613013400,웅천지웰1차(2블럭),15,2022,10,8,전라남도,여수시,,127.685634754807,34.7466177088277
35000,중개거래,2010,84.935, 웅천동,4613013400,웅천지웰1차(2블럭),12,2022,10,11,전라남도,여수시,,127.685634754807,34.7466177088277
35000,중개거래,2010,84.935, 웅천동,4613013400,웅천지웰1차(1블럭),11,2022,10,14,전라남도,여수시,,127.685634754807,34.7466177088277
57000,중개거래,2019,100.1241, 웅천동,4613013400,포레나여수웅천2단지,28,2022,10,20,전라남도,여수시,,127.685634754807,34.7466177088277
56500,중개거래,2014,101.3164, 웅천동,4613013400,신영웅천지웰3차,7,2022,10,21,전라남도,여수시,,127.685634754807,34.7466177088277
